date,hour,group,stay_hours,cumulative_parked,occupancy_rate,parking_vehicles,congestion_score
2026-02-15,3,weekend_special,6,896.879738720692,0.32937192020590966,211.1513157894737,230.8395966022266
2026-02-15,4,weekend_special,6,956.2504378329304,0.3511753352306024,148.4267477805961,207.2995984684267
2026-02-15,5,weekend_special,6,969.4654666226608,0.35602844899840647,33.03757197432594,72.97360915719062
2026-02-15,6,weekend_special,6,817.1661828118679,0.3000977535115196,23.26315789473684,44.65704420293045
2026-02-15,7,weekend_special,6,836.5274282784756,0.3072080162609165,355.63207651481645,285.725427547967
2026-02-15,8,weekend_special,6,850.0410585078953,0.3121707890223633,333.59177631578945,273.7135200258425
2026-02-15,9,weekend_special,6,845.0585809725936,0.3103410139451317,198.6951219512195,207.3162829080317
2026-02-15,10,weekend_special,6,839.294435745067,0.30822417765151194,134.01638471177947,203.03679824596924
2026-02-15,11,weekend_special,6,851.7431496453951,0.3127958683971337,64.1593567251462,164.25517027644582
2026-02-15,12,weekend_special,6,863.9403927531646,0.31727520850281477,53.7562656641604,187.85904370111604
2026-02-15,13,weekend_special,6,741.9477675387656,0.27247439131060064,50.650513478819,206.7435192606794
2026-02-15,14,weekend_special,6,639.3161885913971,0.23478376371332982,77.01282894736842,211.66734266800137
2026-02-15,15,weekend_special,6,581.3471674920889,0.21349510374296327,53.772569202948944,190.1392938734665
2026-02-15,16,weekend_special,6,549.203244269398,0.20169050468945943,53.65657665505227,182.08672631668833
2026-02-15,17,weekend_special,6,561.1355542109185,0.20607255020599283,93.99013157894736,202.78760952904477
2026-02-15,18,weekend_special,6,600.6381795242017,0.22057957382453242,152.51282894736843,205.89748095552216
2026-02-15,19,weekend_special,6,658.5279741326742,0.24183913849896224,195.375,224.20750265253736
2026-02-15,20,weekend_special,6,705.6501152809996,0.2591443684469334,194.8181818181818,228.11988541470745
2026-02-15,21,weekend_special,6,744.6831928629779,0.2734789544116702,151.35526315789474,157.56571985553268
2026-02-15,22,weekend_special,6,770.526891314881,0.28296984624123434,118.26582278481013,148.16641876233115
