exact_date,stop_name,arrival_time,departure_time,trip_headsign,trip_id
2026-03-26,Mazantigade v Kolding Busterminal,09:31:00,09:33:00,Højhusene (Kolding),158209914
2026-03-26,Kolding Busterminal,09:33:00,09:33:00,Vejen Rutebilstation,158208901
2026-03-26,Mazantigade v Kolding Busterminal,09:38:00,09:38:00,Ankerhusvej v Dalbygårdsvej (Kolding),158212793
2026-03-26,Kolding Busterminal,09:36:00,09:38:00,Kolding Busterminal,158206935
2026-03-26,Mazantigade v Kolding Busterminal,09:39:00,09:39:00,Munkevænget v Munkevængets Skole,158212860
2026-03-26,Mazantigade v Kolding Busterminal,09:41:00,09:43:00,Albuen 40 (Kolding),158210066
2026-03-26,Kolding Busterminal,09:43:00,09:43:00,Kolding Busterminal,158206982
2026-03-26,Kolding Busterminal,09:44:00,09:44:00,Kolding Busterminal,158208200
2026-03-26,Mazantigade v Kolding Busterminal,09:45:00,09:45:00,Knud Hansens Vej (Kolding),158212542
2026-03-26,Kolding Busterminal,09:45:00,09:45:00,Vejle Trafikcenter,158206883
2026-03-26,Mazantigade v Kolding Busterminal,09:46:00,09:46:00,Nørregyde v Julivænget (Kolding),158212405
2026-03-26,Kolding Busterminal,09:46:00,09:46:00,Kolding Busterminal,158206935
2026-03-26,Mazantigade v Kolding Busterminal,09:46:00,09:48:00,Højhusene (Kolding),158209923
2026-03-26,Kolding Busterminal,09:47:00,09:49:00,Vejle,158216037
2026-03-26,Kolding Busterminal,09:53:00,09:55:00,Vejle Trafikcenter,158206883
2026-03-26,Mazantigade v Kolding Busterminal,09:56:00,09:58:00,Albuen 40 (Kolding),158210061
2026-03-26,Mazantigade v Kolding Busterminal,10:00:00,10:00:00,Knud Hansens Vej (Kolding),158212533
2026-03-26,Mazantigade v Kolding Busterminal,10:00:00,10:00:00,Drejensvej v Agerøvej (Kolding),158213743
2026-03-26,Mazantigade v Kolding Busterminal,10:01:00,10:01:00,Nørregyde v Julivænget (Kolding),158212393
2026-03-26,Mazantigade v Kolding Busterminal,10:02:00,10:02:00,"Vonsild, Lykkeshave v Christiansmindeallé",158213771
2026-03-26,Mazantigade v Kolding Busterminal,10:01:00,10:03:00,Højhusene (Kolding),158209928
2026-03-26,Kolding Busterminal,10:05:00,10:05:00,Haderslev Busstation,158208174
2026-03-26,Mazantigade v Kolding Busterminal,10:08:00,10:08:00,Ankerhusvej v Dalbygårdsvej (Kolding),158212796
2026-03-26,Mazantigade v Kolding Busterminal,10:09:00,10:09:00,Munkevænget v Munkevængets Skole,158212859
2026-03-26,Kolding Busterminal,10:11:00,10:11:00,Kolding Busterminal,158206798
2026-03-26,Mazantigade v Kolding Busterminal,10:11:00,10:13:00,Albuen 40 (Kolding),158210058
2026-03-26,Mazantigade v Kolding Busterminal,10:15:00,10:15:00,Knud Hansens Vej (Kolding),158212526
2026-03-26,Mazantigade v Kolding Busterminal,10:16:00,10:16:00,Nørregyde v Julivænget (Kolding),158212382
2026-03-26,Mazantigade v Kolding Busterminal,10:16:00,10:18:00,Højhusene (Kolding),158209918
2026-03-26,Mazantigade v Kolding Busterminal,10:26:00,10:28:00,Albuen 40 (Kolding),158210091
2026-03-26,Mazantigade v Kolding Busterminal,10:30:00,10:30:00,Knud Hansens Vej (Kolding),158212507
2026-03-26,Kolding Busterminal,10:30:00,10:30:00,Nordager v Vejlevej (Kolding),158206807
2026-03-26,Mazantigade v Kolding Busterminal,10:30:00,10:30:00,Drejensvej v Agerøvej (Kolding),158213736
2026-03-26,Mazantigade v Kolding Busterminal,10:31:00,10:31:00,Nørregyde v Julivænget (Kolding),158212403
2026-03-26,Mazantigade v Kolding Busterminal,10:32:00,10:32:00,"Vonsild, Lykkeshave v Christiansmindeallé",158213768
2026-03-26,Mazantigade v Kolding Busterminal,10:31:00,10:33:00,Højhusene (Kolding),158209936
2026-03-26,Mazantigade v Kolding Busterminal,10:38:00,10:38:00,Ankerhusvej v Dalbygårdsvej (Kolding),158212799
2026-03-26,Kolding Busterminal,10:38:00,10:38:00,Kolding Busterminal,158208797
2026-03-26,Mazantigade v Kolding Busterminal,10:39:00,10:39:00,Munkevænget v Munkevængets Skole,158212857
2026-03-26,Kolding Busterminal,10:42:00,10:42:00,Kolding Busterminal,158208195
2026-03-26,Mazantigade v Kolding Busterminal,10:41:00,10:43:00,Albuen 40 (Kolding),158210054
2026-03-26,Kolding Busterminal,10:43:00,10:43:00,Kolding Busterminal,158206981
2026-03-26,Mazantigade v Kolding Busterminal,10:45:00,10:45:00,Knud Hansens Vej (Kolding),158212500
2026-03-26,Kolding Busterminal,10:45:00,10:45:00,Vejle Trafikcenter,158206881
2026-03-26,Mazantigade v Kolding Busterminal,10:46:00,10:46:00,Nørregyde v Julivænget (Kolding),158212404
2026-03-26,Mazantigade v Kolding Busterminal,10:46:00,10:48:00,Højhusene (Kolding),158209922
2026-03-26,Kolding Busterminal,10:53:00,10:55:00,Vejle Trafikcenter,158206881
2026-03-26,Mazantigade v Kolding Busterminal,10:56:00,10:58:00,Albuen 40 (Kolding),158210087
2026-03-26,Mazantigade v Kolding Busterminal,11:00:00,11:00:00,Knud Hansens Vej (Kolding),158212502
2026-03-26,Mazantigade v Kolding Busterminal,11:00:00,11:00:00,Drejensvej v Agerøvej (Kolding),158213733
2026-03-26,Mazantigade v Kolding Busterminal,11:01:00,11:01:00,Nørregyde v Julivænget (Kolding),158212384
2026-03-26,Mazantigade v Kolding Busterminal,11:02:00,11:02:00,"Vonsild, Lykkeshave v Christiansmindeallé",158213782
2026-03-26,Mazantigade v Kolding Busterminal,11:01:00,11:03:00,Højhusene (Kolding),158209909
2026-03-26,Kolding Busterminal,11:05:00,11:05:00,Haderslev Busstation,158208175
2026-03-26,Mazantigade v Kolding Busterminal,11:08:00,11:08:00,Ankerhusvej v Dalbygårdsvej (Kolding),158212798
2026-03-26,Mazantigade v Kolding Busterminal,11:09:00,11:09:00,Munkevænget v Munkevængets Skole,158212876
2026-03-26,Kolding Busterminal,11:08:00,11:10:00,Sønderborg,158216069
2026-03-26,Kolding Busterminal,11:11:00,11:11:00,Kolding Busterminal,158206791
2026-03-26,Mazantigade v Kolding Busterminal,11:11:00,11:13:00,Albuen 40 (Kolding),158210078
2026-03-26,Mazantigade v Kolding Busterminal,11:15:00,11:15:00,Knud Hansens Vej (Kolding),158212523
2026-03-26,Mazantigade v Kolding Busterminal,11:16:00,11:16:00,Nørregyde v Julivænget (Kolding),158212411
2026-03-26,Mazantigade v Kolding Busterminal,11:16:00,11:18:00,Højhusene (Kolding),158209931
2026-03-26,Kolding Busterminal,11:20:00,11:20:00,Billund Lufthavn / Billund Airport (bus),158208823
2026-03-26,Mazantigade v Kolding Busterminal,11:26:00,11:28:00,Albuen 40 (Kolding),158210096
2026-03-26,Mazantigade v Kolding Busterminal,11:30:00,11:30:00,Knud Hansens Vej (Kolding),158212529
2026-03-26,Kolding Busterminal,11:30:00,11:30:00,Nordager v Vejlevej (Kolding),158206800
2026-03-26,Mazantigade v Kolding Busterminal,11:30:00,11:30:00,Drejensvej v Agerøvej (Kolding),158213726
2026-03-26,Mazantigade v Kolding Busterminal,11:31:00,11:31:00,Nørregyde v Julivænget (Kolding),158212355
2026-03-26,Mazantigade v Kolding Busterminal,11:32:00,11:32:00,"Vonsild, Lykkeshave v Christiansmindeallé",158213794
2026-03-26,Mazantigade v Kolding Busterminal,11:31:00,11:33:00,Højhusene (Kolding),158209953
2026-03-26,Mazantigade v Kolding Busterminal,11:38:00,11:38:00,Ankerhusvej v Dalbygårdsvej (Kolding),158212773
2026-03-26,Kolding Busterminal,11:38:00,11:38:00,Kolding Busterminal,158208789
2026-03-26,Mazantigade v Kolding Busterminal,11:39:00,11:39:00,Munkevænget v Munkevængets Skole,158212881
2026-03-26,Kolding Busterminal,11:42:00,11:42:00,Kolding Busterminal,158208197
2026-03-26,Mazantigade v Kolding Busterminal,11:41:00,11:43:00,Albuen 40 (Kolding),158210084
2026-03-26,Kolding Busterminal,11:43:00,11:43:00,Kolding Busterminal,158206965
2026-03-26,Mazantigade v Kolding Busterminal,11:45:00,11:45:00,Knud Hansens Vej (Kolding),158212535
2026-03-26,Kolding Busterminal,11:45:00,11:45:00,Vejle Trafikcenter,158206879
2026-03-26,Mazantigade v Kolding Busterminal,11:46:00,11:46:00,Nørregyde v Julivænget (Kolding),158212398
2026-03-26,Mazantigade v Kolding Busterminal,11:46:00,11:48:00,Højhusene (Kolding),158209963
2026-03-26,Kolding Busterminal,11:47:00,11:49:00,Vejle,158216047
2026-03-26,Kolding Busterminal,11:53:00,11:55:00,Vejle Trafikcenter,158206879
2026-03-26,Mazantigade v Kolding Busterminal,11:56:00,11:58:00,Albuen 40 (Kolding),158210081
2026-03-26,Kolding Busterminal,11:59:00,11:59:00,Kolding,158210401
2026-03-26,Mazantigade v Kolding Busterminal,12:00:00,12:00:00,Knud Hansens Vej (Kolding),158212515
2026-03-26,Mazantigade v Kolding Busterminal,12:00:00,12:00:00,Drejensvej v Agerøvej (Kolding),158213729
2026-03-26,Mazantigade v Kolding Busterminal,12:01:00,12:01:00,Nørregyde v Julivænget (Kolding),158212407
2026-03-26,Mazantigade v Kolding Busterminal,12:02:00,12:02:00,"Vonsild, Lykkeshave v Christiansmindeallé",158213796
2026-03-26,Mazantigade v Kolding Busterminal,12:01:00,12:03:00,Højhusene (Kolding),158209908
2026-03-26,Kolding Busterminal,12:05:00,12:05:00,Haderslev Busstation,158208176
2026-03-26,Mazantigade v Kolding Busterminal,12:08:00,12:08:00,Ankerhusvej v Dalbygårdsvej (Kolding),158212779
2026-03-26,Mazantigade v Kolding Busterminal,12:09:00,12:09:00,Munkevænget v Munkevængets Skole,158212875
2026-03-26,Kolding Busterminal,12:11:00,12:11:00,Kolding Busterminal,158206793
2026-03-26,Mazantigade v Kolding Busterminal,12:11:00,12:13:00,Albuen 40 (Kolding),158210062
2026-03-26,Mazantigade v Kolding Busterminal,12:15:00,12:15:00,Knud Hansens Vej (Kolding),158212537
2026-03-26,Mazantigade v Kolding Busterminal,12:16:00,12:16:00,Nørregyde v Julivænget (Kolding),158212366
2026-03-26,Mazantigade v Kolding Busterminal,12:16:00,12:18:00,Højhusene (Kolding),158209915
2026-03-26,Kolding Busterminal,12:22:00,12:22:00,Kolding Busterminal,158208893
2026-03-26,Kolding Busterminal,12:25:00,12:25:00,Jels Busstation,158208759
2026-03-26,Mazantigade v Kolding Busterminal,12:26:00,12:28:00,Albuen 40 (Kolding),158210108
2026-03-26,Mazantigade v Kolding Busterminal,12:30:00,12:30:00,Knud Hansens Vej (Kolding),158212532
2026-03-26,Kolding Busterminal,12:30:00,12:30:00,Nordager v Vejlevej (Kolding),158206801
2026-03-26,Mazantigade v Kolding Busterminal,12:30:00,12:30:00,Drejensvej v Agerøvej (Kolding),158213744
2026-03-26,Mazantigade v Kolding Busterminal,12:31:00,12:31:00,Nørregyde v Julivænget (Kolding),158212370
2026-03-26,Mazantigade v Kolding Busterminal,12:32:00,12:32:00,"Vonsild, Lykkeshave v Christiansmindeallé",158213795
2026-03-26,Mazantigade v Kolding Busterminal,12:31:00,12:33:00,Højhusene (Kolding),158209906
2026-03-26,Mazantigade v Kolding Busterminal,12:38:00,12:38:00,Ankerhusvej v Dalbygårdsvej (Kolding),158212784
2026-03-26,Mazantigade v Kolding Busterminal,12:39:00,12:39:00,Munkevænget v Munkevængets Skole,158212878
2026-03-26,Kolding Busterminal,12:41:00,12:41:00,Vamdrup St. (bus),158211178
2026-03-26,Kolding Busterminal,12:42:00,12:42:00,Kolding Busterminal,158208194
2026-03-26,Mazantigade v Kolding Busterminal,12:41:00,12:43:00,Albuen 40 (Kolding),158210063
2026-03-26,Kolding Busterminal,12:43:00,12:43:00,Kolding Busterminal,158206983
2026-03-26,Mazantigade v Kolding Busterminal,12:45:00,12:45:00,Knud Hansens Vej (Kolding),158212536
2026-03-26,Kolding Busterminal,12:45:00,12:45:00,Vejle Trafikcenter,158206886
2026-03-26,Mazantigade v Kolding Busterminal,12:46:00,12:46:00,Nørregyde v Julivænget (Kolding),158212413
2026-03-26,Kolding Busterminal,12:47:00,12:47:00,Vejle,158210389
2026-03-26,Mazantigade v Kolding Busterminal,12:46:00,12:48:00,Højhusene (Kolding),158209921
2026-03-26,Kolding Busterminal,12:53:00,12:55:00,Vejle Trafikcenter,158206886
2026-03-26,Mazantigade v Kolding Busterminal,12:56:00,12:58:00,Albuen 40 (Kolding),158210085
2026-03-26,Mazantigade v Kolding Busterminal,13:00:00,13:00:00,Knud Hansens Vej (Kolding),158212503
2026-03-26,Mazantigade v Kolding Busterminal,13:01:00,13:01:00,Drejensvej v Agerøvej (Kolding),158213759
2026-03-26,Mazantigade v Kolding Busterminal,13:02:00,13:02:00,Nørregyde v Julivænget (Kolding),158212337
2026-03-26,Mazantigade v Kolding Busterminal,13:01:00,13:03:00,Højhusene (Kolding),158209911
2026-03-26,Mazantigade v Kolding Busterminal,13:03:00,13:03:00,"Vonsild, Lykkeshave v Christiansmindeallé",158213815
2026-03-26,Kolding Busterminal,13:05:00,13:05:00,Haderslev Busstation,158208172
2026-03-26,Mazantigade v Kolding Busterminal,13:09:00,13:09:00,Ankerhusvej v Dalbygårdsvej (Kolding),158212802
2026-03-26,Kolding Busterminal,13:08:00,13:10:00,Sønderborg,158216072
2026-03-26,Mazantigade v Kolding Busterminal,13:10:00,13:10:00,Munkevænget v Munkevængets Skole,158212887
2026-03-26,Kolding Busterminal,13:12:00,13:12:00,Kolding Busterminal,158206783
2026-03-26,Mazantigade v Kolding Busterminal,13:12:00,13:14:00,Albuen 40 (Kolding),158210052
2026-03-26,Mazantigade v Kolding Busterminal,13:15:00,13:15:00,Knud Hansens Vej (Kolding),158212477
2026-03-26,Kolding Busterminal,13:15:00,13:15:00,Kolding Busterminal,158208745
2026-03-26,Mazantigade v Kolding Busterminal,13:17:00,13:17:00,Nørregyde v Julivænget (Kolding),158212336
2026-03-26,Mazantigade v Kolding Busterminal,13:17:00,13:19:00,Højhusene (Kolding),158209973
2026-03-26,Kolding Busterminal,13:20:00,13:20:00,Jels Busstation,158208760
2026-03-26,Kolding Busterminal,13:20:00,13:20:00,Vejle Trafikcenter,158206885
2026-03-26,Kolding Busterminal,13:25:00,13:25:00,Middelfart Station (Middelfart Kommune),158207025
2026-03-26,Mazantigade v Kolding Busterminal,13:29:00,13:29:00,Mazantigade v Kolding Busterminal,158212489
2026-03-26,Mazantigade v Kolding Busterminal,13:27:00,13:29:00,Albuen 40 (Kolding),158210034
2026-03-26,Mazantigade v Kolding Busterminal,13:30:00,13:30:00,Knud Hansens Vej (Kolding),158212478
2026-03-26,Kolding Busterminal,13:30:00,13:30:00,Nordager v Vejlevej (Kolding),158206814
2026-03-26,Kolding Busterminal,13:28:00,13:30:00,Vejle Trafikcenter,158206885
2026-03-26,Mazantigade v Kolding Busterminal,13:31:00,13:31:00,Drejensvej v Agerøvej (Kolding),158213754
2026-03-26,Mazantigade v Kolding Busterminal,13:32:00,13:32:00,Nørregyde v Julivænget (Kolding),158212340
2026-03-26,Mazantigade v Kolding Busterminal,13:33:00,13:33:00,"Vonsild, Lykkeshave v Christiansmindeallé",158213816
2026-03-26,Kolding Busterminal,13:33:00,13:33:00,Vejen Rutebilstation,158208895
2026-03-26,Mazantigade v Kolding Busterminal,13:32:00,13:34:00,Højhusene (Kolding),158209977
2026-03-26,Kolding Busterminal,13:35:00,13:35:00,Kolding Busterminal,158211170
2026-03-26,Kolding Busterminal,13:36:00,13:36:00,Billund Lufthavn / Billund Airport (bus),158208811
2026-03-26,Kolding Busterminal,13:38:00,13:38:00,Kolding Busterminal,158208790
2026-03-26,Mazantigade v Kolding Busterminal,13:39:00,13:39:00,Ankerhusvej v Dalbygårdsvej (Kolding),158212808
2026-03-26,Mazantigade v Kolding Busterminal,13:40:00,13:40:00,Munkevænget v Munkevængets Skole,158212893
2026-03-26,Kolding Busterminal,13:41:00,13:41:00,Vamdrup St. (bus),158211179
2026-03-26,Kolding Busterminal,13:44:00,13:44:00,Kolding Busterminal,158208202
2026-03-26,Mazantigade v Kolding Busterminal,13:45:00,13:45:00,Knud Hansens Vej (Kolding),158212476
2026-03-26,Mazantigade v Kolding Busterminal,13:44:00,13:46:00,Albuen 40 (Kolding),158210042
2026-03-26,Mazantigade v Kolding Busterminal,13:47:00,13:47:00,Nørregyde v Julivænget (Kolding),158212345
2026-03-26,Kolding Busterminal,13:47:00,13:47:00,"Jordrup, Hovedgaden v Skovvejen",158214960
2026-03-26,Kolding Busterminal,13:47:00,13:47:00,Kolding Busterminal,158206938
2026-03-26,Mazantigade v Kolding Busterminal,13:48:00,13:48:00,Mazantigade v Kolding Busterminal,158212490
2026-03-26,Mazantigade v Kolding Busterminal,13:47:00,13:49:00,Højhusene (Kolding),158209985
2026-03-26,Kolding Busterminal,13:47:00,13:49:00,Vejle,158216038
2026-03-26,Kolding Busterminal,13:50:00,13:50:00,Vejle Trafikcenter,158206880
2026-03-26,Kolding Busterminal,13:52:00,13:52:00,Kolding Busterminal,158208746
2026-03-26,Kolding Busterminal,13:59:00,13:59:00,Kolding,158210402
2026-03-26,Mazantigade v Kolding Busterminal,14:00:00,14:00:00,Knud Hansens Vej (Kolding),158212479
2026-03-26,Kolding Busterminal,14:00:00,14:00:00,Nordager v Vejlevej (Kolding),158206812
2026-03-26,Kolding Busterminal,13:58:00,14:00:00,Vejle Trafikcenter,158206880
2026-03-26,Mazantigade v Kolding Busterminal,13:59:00,14:01:00,Albuen 40 (Kolding),158210045
2026-03-26,Mazantigade v Kolding Busterminal,14:01:00,14:01:00,Drejensvej v Agerøvej (Kolding),158213755
2026-03-26,Mazantigade v Kolding Busterminal,14:02:00,14:02:00,Nørregyde v Julivænget (Kolding),158212335
2026-03-26,Mazantigade v Kolding Busterminal,14:03:00,14:03:00,"Vonsild, Lykkeshave v Christiansmindeallé",158213823
2026-03-26,Mazantigade v Kolding Busterminal,14:02:00,14:04:00,Højhusene (Kolding),158209979
2026-03-26,Kolding Busterminal,14:05:00,14:05:00,Haderslev Busstation,158208155
2026-03-26,Mazantigade v Kolding Busterminal,14:09:00,14:09:00,Ankerhusvej v Dalbygårdsvej (Kolding),158212801
2026-03-26,Mazantigade v Kolding Busterminal,14:10:00,14:10:00,Munkevænget v Munkevængets Skole,158212890
2026-03-26,Kolding Busterminal,14:10:00,14:10:00,Jels Busstation,158208758
2026-03-26,Kolding Busterminal,14:10:00,14:10:00,Vejle Trafikcenter,158206882
2026-03-26,Kolding Busterminal,14:12:00,14:12:00,Kolding Busterminal,158206786
2026-03-26,Mazantigade v Kolding Busterminal,14:15:00,14:15:00,Knud Hansens Vej (Kolding),158212473
2026-03-26,Kolding Busterminal,14:15:00,14:15:00,Kolding Busterminal,158208891
2026-03-26,Mazantigade v Kolding Busterminal,14:16:00,14:16:00,Mazantigade v Kolding Busterminal,158212418
2026-03-26,Mazantigade v Kolding Busterminal,14:14:00,14:16:00,Albuen 40 (Kolding),158210041
2026-03-26,Kolding Busterminal,14:16:00,14:16:00,Kolding Busterminal,158207016
2026-03-26,Mazantigade v Kolding Busterminal,14:17:00,14:17:00,Nørregyde v Julivænget (Kolding),158212334
2026-03-26,Mazantigade v Kolding Busterminal,14:17:00,14:19:00,Højhusene (Kolding),158209988
2026-03-26,Kolding Busterminal,14:18:00,14:20:00,Vejle Trafikcenter,158206882
2026-03-26,Kolding Busterminal,14:25:00,14:25:00,Middelfart Station (Middelfart Kommune),158207027
2026-03-26,Kolding Busterminal,14:26:00,14:26:00,Billund Lufthavn / Billund Airport (bus),158208808
2026-03-26,Mazantigade v Kolding Busterminal,14:30:00,14:30:00,Knud Hansens Vej (Kolding),158212480
2026-03-26,Kolding Busterminal,14:30:00,14:30:00,Nordager v Vejlevej (Kolding),158206815
2026-03-26,Kolding Busterminal,14:30:00,14:30:00,Ødsted,158210395
2026-03-26,Mazantigade v Kolding Busterminal,14:29:00,14:31:00,Albuen 40 (Kolding),158210050
2026-03-26,Mazantigade v Kolding Busterminal,14:31:00,14:31:00,Drejensvej v Agerøvej (Kolding),158213758
2026-03-26,Kolding Busterminal,14:31:00,14:31:00,Kolding Busterminal,158206947
2026-03-26,Mazantigade v Kolding Busterminal,14:32:00,14:32:00,Nørregyde v Julivænget (Kolding),158212349
2026-03-26,Mazantigade v Kolding Busterminal,14:33:00,14:33:00,"Vonsild, Lykkeshave v Christiansmindeallé",158213822
2026-03-26,Kolding Busterminal,14:33:00,14:33:00,Vejen Idrætscenter p-plads,158208902
2026-03-26,Mazantigade v Kolding Busterminal,14:32:00,14:34:00,Højhusene (Kolding),158209978
2026-03-26,Kolding Busterminal,14:35:00,14:35:00,Kolding Busterminal,158211171
2026-03-26,Kolding Busterminal,14:37:00,14:37:00,Kolding Busterminal,158206940
2026-03-26,Mazantigade v Kolding Busterminal,14:39:00,14:39:00,Ankerhusvej v Dalbygårdsvej (Kolding),158212803
2026-03-26,Kolding Busterminal,14:39:00,14:39:00,Vejle Trafikcenter,158206916
2026-03-26,Mazantigade v Kolding Busterminal,14:40:00,14:40:00,Munkevænget v Munkevængets Skole,158212891
2026-03-26,Kolding Busterminal,14:40:00,14:40:00,Kolding Busterminal,158206947
2026-03-26,Kolding Busterminal,14:41:00,14:41:00,Kolding Busterminal,158208751
2026-03-26,Kolding Busterminal,14:42:00,14:42:00,Kolding Busterminal,158206785
2026-03-26,Kolding Busterminal,14:44:00,14:44:00,Kolding Busterminal,158208205
2026-03-26,Mazantigade v Kolding Busterminal,14:45:00,14:45:00,Knud Hansens Vej (Kolding),158212475
2026-03-26,Mazantigade v Kolding Busterminal,14:44:00,14:46:00,Albuen 40 (Kolding),158210043
2026-03-26,Mazantigade v Kolding Busterminal,14:47:00,14:47:00,Nørregyde v Julivænget (Kolding),158212343
2026-03-26,Mazantigade v Kolding Busterminal,14:47:00,14:49:00,Højhusene (Kolding),158209986
2026-03-26,Kolding Busterminal,14:47:00,14:49:00,Vejle,158216041
2026-03-26,Kolding Busterminal,14:47:00,14:50:00,Vejle Trafikcenter,158206916
2026-03-26,Mazantigade v Kolding Busterminal,14:54:00,14:54:00,Mazantigade v Kolding Busterminal,158212491
2026-03-26,Mazantigade v Kolding Busterminal,15:00:00,15:00:00,Knud Hansens Vej (Kolding),158212485
2026-03-26,Kolding Busterminal,15:00:00,15:00:00,Nordager v Vejlevej (Kolding),158206810
2026-03-26,Kolding Busterminal,15:00:00,15:00:00,Vamdrup St. (bus),158211181
2026-03-26,Mazantigade v Kolding Busterminal,14:59:00,15:01:00,Albuen 40 (Kolding),158210048
2026-03-26,Mazantigade v Kolding Busterminal,15:01:00,15:01:00,Drejensvej v Agerøvej (Kolding),158213752
2026-03-26,Kolding Busterminal,15:01:00,15:01:00,Kolding,158210405
2026-03-26,Mazantigade v Kolding Busterminal,15:02:00,15:02:00,Nørregyde v Julivænget (Kolding),158212348
2026-03-26,Mazantigade v Kolding Busterminal,15:03:00,15:03:00,"Vonsild, Lykkeshave v Christiansmindeallé",158213819
2026-03-26,Kolding Busterminal,15:03:00,15:03:00,Kolding Busterminal,158207018
2026-03-26,Mazantigade v Kolding Busterminal,15:02:00,15:04:00,Højhusene (Kolding),158209976
2026-03-26,Kolding Busterminal,15:04:00,15:04:00,Vejle Trafikcenter,158206918
2026-03-26,Kolding Busterminal,15:05:00,15:05:00,Haderslev Busstation,158208156
2026-03-26,Kolding Busterminal,15:05:00,15:05:00,Kolding Busterminal,158206942
2026-03-26,Kolding Busterminal,15:08:00,15:08:00,Vejle Trafikcenter,158206931
2026-03-26,Mazantigade v Kolding Busterminal,15:09:00,15:09:00,Ankerhusvej v Dalbygårdsvej (Kolding),158212810
2026-03-26,Kolding Busterminal,15:08:00,15:10:00,Sønderborg,158216077
2026-03-26,Mazantigade v Kolding Busterminal,15:10:00,15:10:00,Munkevænget v Munkevængets Skole,158212888
2026-03-26,Kolding Busterminal,15:12:00,15:12:00,Kolding Busterminal,158206782
2026-03-26,Mazantigade v Kolding Busterminal,15:15:00,15:15:00,Knud Hansens Vej (Kolding),158212472
2026-03-26,Kolding Busterminal,15:12:00,15:15:00,Vejle Trafikcenter,158206918
2026-03-26,Mazantigade v Kolding Busterminal,15:14:00,15:16:00,Albuen 40 (Kolding),158210049
2026-03-26,Kolding Busterminal,15:16:00,15:16:00,Kolding Busterminal,158214957
2026-03-26,Mazantigade v Kolding Busterminal,15:17:00,15:17:00,Nørregyde v Julivænget (Kolding),158212338
2026-03-26,Mazantigade v Kolding Busterminal,15:18:00,15:18:00,Mazantigade v Kolding Busterminal,158212416
2026-03-26,Kolding Busterminal,15:18:00,15:18:00,"Jordrup, Hovedgaden v Skovvejen",158214959
2026-03-26,Mazantigade v Kolding Busterminal,15:17:00,15:19:00,Højhusene (Kolding),158209969
2026-03-26,Mazantigade v Kolding Busterminal,15:20:00,15:20:00,Mazantigade v Kolding Busterminal,158212417
2026-03-26,Kolding Busterminal,15:15:00,15:20:00,Vejle Trafikcenter,158206931
2026-03-26,Kolding Busterminal,15:25:00,15:25:00,Jels Busstation,158208757
2026-03-26,Kolding Busterminal,15:25:00,15:25:00,Middelfart Station (Middelfart Kommune),158207023
2026-03-26,Kolding Busterminal,15:26:00,15:26:00,Kolding Busterminal,158208889
2026-03-26,Kolding Busterminal,15:26:00,15:26:00,Billund Lufthavn / Billund Airport (bus),158208810
2026-03-26,Mazantigade v Kolding Busterminal,15:30:00,15:30:00,Knud Hansens Vej (Kolding),158212474
2026-03-26,Kolding Busterminal,15:30:00,15:30:00,Nordager v Vejlevej (Kolding),158206816
2026-03-26,Kolding Busterminal,15:30:00,15:30:00,Vejle,158210390
2026-03-26,Mazantigade v Kolding Busterminal,15:29:00,15:31:00,Albuen 40 (Kolding),158210038
2026-03-26,Mazantigade v Kolding Busterminal,15:31:00,15:31:00,Drejensvej v Agerøvej (Kolding),158213760
2026-03-26,Mazantigade v Kolding Busterminal,15:32:00,15:32:00,Nørregyde v Julivænget (Kolding),158212353
2026-03-26,Mazantigade v Kolding Busterminal,15:33:00,15:33:00,"Vonsild, Lykkeshave v Christiansmindeallé",158213824
2026-03-26,Kolding Busterminal,15:33:00,15:33:00,Vejen Rutebilstation,158208898
2026-03-26,Mazantigade v Kolding Busterminal,15:32:00,15:34:00,Højhusene (Kolding),158209982
2026-03-26,Kolding Busterminal,15:35:00,15:35:00,Kolding Busterminal,158211173
2026-03-26,Kolding Busterminal,15:37:00,15:37:00,Kolding Busterminal,158208750
2026-03-26,Kolding Busterminal,15:37:00,15:37:00,Kolding Busterminal,158206937
2026-03-26,Mazantigade v Kolding Busterminal,15:39:00,15:39:00,Ankerhusvej v Dalbygårdsvej (Kolding),158212806
2026-03-26,Kolding Busterminal,15:39:00,15:39:00,Vejle Trafikcenter,158206919
2026-03-26,Mazantigade v Kolding Busterminal,15:40:00,15:40:00,Munkevænget v Munkevængets Skole,158212895
2026-03-26,Kolding Busterminal,15:42:00,15:42:00,Kolding Busterminal,158206781
2026-03-26,Mazantigade v Kolding Busterminal,15:45:00,15:45:00,Knud Hansens Vej (Kolding),158212483
2026-03-26,Mazantigade v Kolding Busterminal,15:44:00,15:46:00,Albuen 40 (Kolding),158210047
2026-03-26,Mazantigade v Kolding Busterminal,15:47:00,15:47:00,Nørregyde v Julivænget (Kolding),158212352
2026-03-26,Mazantigade v Kolding Busterminal,15:47:00,15:49:00,Højhusene (Kolding),158209983
2026-03-26,Kolding Busterminal,15:47:00,15:49:00,Vejle,158216044
2026-03-26,Kolding Busterminal,15:50:00,15:50:00,Kolding Busterminal,158208198
2026-03-26,Kolding Busterminal,15:47:00,15:50:00,Vejle Trafikcenter,158206919
2026-03-26,Mazantigade v Kolding Busterminal,16:00:00,16:00:00,Knud Hansens Vej (Kolding),158212470
